Student Name,Student ID,Year,IOT,CTSD,DS,OOPS,DTI,COA,DBMS,PFSD,MPC,ASE,OS,Specialization
Student_40846,41845,1,10,6,6,7,9,6,10,9,8,9,10,Cloud
Student_40847,41846,2,10,7,10,6,8,8,8,6,7,6,10,Cloud
Student_40848,41847,2,8,6,10,7,8,8,8,7,10,8,6,Cyber Security
Student_40849,41848,2,6,7,9,7,6,9,10,10,7,7,9,Cyber Security
Student_40850,41849,2,7,10,7,8,6,9,10,10,7,6,10,AI-IPA
Student_40851,41850,1,9,8,9,8,10,7,10,6,7,9,6,AI-IPA
Student_40852,41851,2,6,8,6,6,6,8,9,8,9,9,10,Cyber Security
Student_40853,41852,2,9,7,7,6,7,10,9,9,8,8,9,Cloud
Student_40854,41853,2,8,7,6,7,10,8,9,7,9,9,8,Cyber Security
Student_40855,41854,1,8,10,7,7,8,7,6,6,10,6,6,Cloud
Student_40856,41855,1,8,6,9,7,7,9,8,6,9,10,6,Cloud
Student_40857,41856,1,10,7,10,10,10,8,6,7,6,8,7,Cyber Security
Student_40858,41857,1,7,8,8,9,6,8,10,9,7,8,7,Cyber Security
Student_40859,41858,2,6,7,8,6,9,6,6,8,6,7,7,Cyber Security
Student_40860,41859,1,8,10,10,7,8,6,6,7,9,6,9,AI-IPA
Student_40861,41860,2,8,6,9,7,6,10,7,9,10,10,10,Cyber Security
Student_40862,41861,1,8,6,6,10,9,10,10,7,6,6,8,AI-IPA
Student_40863,41862,2,10,6,8,10,7,6,9,8,8,7,8,AI-IPA
Student_40864,41863,1,7,10,10,6,9,10,9,9,9,7,6,Cyber Security
Student_40865,41864,2,7,9,9,7,9,9,7,10,10,10,8,Cloud
Student_40866,41865,2,10,7,10,9,10,7,8,6,6,8,6,Cloud
Student_40867,41866,1,6,7,8,9,8,10,8,10,6,6,6,AI-IPA
Student_40868,41867,1,10,10,10,7,10,9,8,8,10,7,7,Cloud
Student_40869,41868,1,7,9,6,7,8,9,6,9,9,9,6,Cyber Security
Student_40870,41869,2,6,8,7,6,6,10,6,8,7,9,10,Cloud
Student_40871,41870,2,7,6,9,7,9,7,9,7,10,10,10,Cyber Security
Student_40872,41871,1,10,10,6,6,6,6,7,6,7,10,6,Cyber Security
Student_40873,41872,2,7,7,10,9,7,7,7,10,10,7,8,AI-IPA
Student_40874,41873,1,9,6,10,9,9,7,7,8,8,10,7,Cloud
Student_40875,41874,2,6,10,10,7,8,10,9,8,7,10,6,Cloud
Student_40876,41875,1,8,10,9,10,7,6,9,9,8,7,7,Cyber Security
Student_40877,41876,1,7,9,10,9,6,7,7,10,9,8,9,AI-IPA
Student_40878,41877,1,9,10,8,9,7,6,7,8,9,7,10,Cyber Security
Student_40879,41878,2,6,7,8,7,8,7,7,8,9,8,10,AI-IPA
Student_40880,41879,1,6,8,6,6,8,8,6,8,10,9,8,AI-IPA
Student_40881,41880,1,6,7,8,6,8,7,10,10,10,10,6,Cloud
Student_40882,41881,1,6,9,6,7,10,9,8,8,6,8,10,Cyber Security
Student_40883,41882,1,7,9,10,9,10,10,10,8,6,9,6,AI-IPA
Student_40884,41883,2,6,9,9,7,6,10,9,6,9,10,10,Cyber Security
Student_40885,41884,1,8,8,8,7,7,6,8,10,8,9,6,AI-IPA
Student_40886,41885,1,8,6,7,10,9,9,7,9,6,7,9,Cyber Security
Student_40887,41886,2,8,9,9,10,8,9,6,10,8,7,9,AI-IPA
Student_40888,41887,2,7,6,10,8,9,9,8,10,8,10,6,Cloud
Student_40889,41888,2,8,10,7,6,8,8,8,6,8,6,9,Cyber Security
Student_40890,41889,1,9,8,7,6,8,9,6,10,10,8,6,AI-IPA
Student_40891,41890,1,10,6,9,7,9,9,6,8,10,7,8,AI-IPA
Student_40892,41891,2,8,8,9,9,8,7,9,10,6,10,8,Cyber Security
Student_40893,41892,2,9,6,6,7,6,7,7,9,8,10,6,Cloud
Student_40894,41893,1,10,7,8,9,6,8,10,6,6,6,7,AI-IPA
Student_40895,41894,2,6,8,9,10,8,7,8,10,6,9,7,Cloud
Student_40896,41895,2,7,9,6,9,8,9,9,9,9,9,9,AI-IPA
Student_40897,41896,1,8,7,9,6,9,6,8,8,6,9,6,Cloud
Student_40898,41897,1,9,6,7,10,9,9,9,9,6,7,8,Cloud
Student_40899,41898,1,6,9,6,9,7,6,6,7,6,8,6,Cyber Security
Student_40900,41899,2,10,8,9,7,10,8,7,6,8,7,7,Cyber Security
Student_40901,41900,2,6,8,7,8,6,6,7,8,10,7,9,Cloud
Student_40902,41901,1,10,9,7,6,7,6,8,8,9,6,8,AI-IPA
Student_40903,41902,2,7,8,10,8,8,6,7,6,10,6,10,AI-IPA
Student_40904,41903,2,9,9,6,8,8,7,8,6,10,6,6,Cyber Security
Student_40905,41904,1,8,8,9,10,6,10,6,10,9,6,9,Cloud
Student_40906,41905,1,8,9,10,6,8,9,7,9,7,7,10,Cloud
Student_40907,41906,2,6,6,7,8,8,10,8,9,7,10,6,AI-IPA
Student_40908,41907,2,9,7,8,9,8,7,10,10,10,9,7,Cyber Security
Student_40909,41908,2,9,7,8,7,7,9,8,10,10,8,8,Cloud
Student_40910,41909,2,6,10,6,8,7,8,9,9,7,10,7,AI-IPA
Student_40911,41910,1,7,8,7,9,6,6,6,9,6,7,9,Cloud
Student_40912,41911,1,9,7,9,6,8,6,7,6,8,9,8,Cloud
Student_40913,41912,2,7,9,7,7,6,6,7,10,6,7,10,Cloud
Student_40914,41913,1,10,6,7,10,7,9,6,8,6,8,6,AI-IPA
Student_40915,41914,2,6,6,8,6,8,10,9,7,8,9,7,AI-IPA
Student_40916,41915,2,6,6,7,8,7,8,10,6,9,8,8,AI-IPA
Student_40917,41916,2,6,7,8,7,6,9,8,6,6,8,7,AI-IPA
Student_40918,41917,1,6,6,7,8,6,8,9,8,9,10,7,Cyber Security
Student_40919,41918,1,6,6,6,9,6,7,6,6,8,9,7,Cloud
Student_40920,41919,2,9,7,10,6,7,8,7,9,6,10,10,Cloud
Student_40921,41920,1,7,7,6,7,7,9,6,7,10,7,8,AI-IPA
Student_40922,41921,2,10,8,6,6,9,6,6,7,6,7,6,Cyber Security
Student_40923,41922,2,9,9,6,7,10,6,7,10,10,6,6,Cloud
Student_40924,41923,1,9,7,8,10,6,10,10,10,9,9,7,AI-IPA
Student_40925,41924,1,8,9,9,6,9,6,7,10,10,9,9,Cyber Security
Student_40926,41925,2,9,10,10,7,9,8,8,9,9,9,6,Cloud
Student_40927,41926,2,9,7,8,10,8,8,10,8,9,9,8,Cloud
Student_40928,41927,1,10,10,8,7,10,9,8,7,8,6,6,Cyber Security
Student_40929,41928,1,7,6,7,10,8,10,10,9,6,10,7,Cyber Security
Student_40930,41929,2,8,10,8,9,10,10,10,8,7,6,6,Cyber Security
Student_40931,41930,1,8,7,6,8,6,10,8,7,9,9,7,AI-IPA
Student_40932,41931,1,8,6,10,6,9,10,9,9,10,9,8,Cyber Security
Student_40933,41932,2,7,10,8,9,8,9,7,7,6,8,10,AI-IPA
Student_40934,41933,1,8,7,6,6,10,10,8,10,10,9,10,Cyber Security
Student_40935,41934,1,6,9,10,6,7,9,9,8,6,6,6,AI-IPA
Student_40936,41935,1,7,10,10,10,9,8,10,7,9,8,7,AI-IPA
Student_40937,41936,2,8,9,8,10,6,9,6,10,8,6,7,AI-IPA
Student_40938,41937,1,9,10,9,6,9,7,10,8,10,8,7,AI-IPA
Student_40939,41938,2,7,7,7,8,9,6,8,8,10,10,10,Cyber Security
Student_40940,41939,2,7,8,9,10,6,10,7,7,8,6,8,AI-IPA
Student_40941,41940,1,8,10,9,8,8,10,8,10,8,10,8,AI-IPA
Student_40942,41941,2,9,6,7,10,10,10,7,9,10,6,7,Cloud
Student_40943,41942,1,8,6,7,10,10,9,6,10,7,6,9,AI-IPA
Student_40944,41943,2,10,10,6,10,10,8,7,6,7,6,9,Cyber Security
Student_40945,41944,2,7,7,6,8,7,9,8,10,10,10,6,Cyber Security
Student_40946,41945,2,7,9,9,6,9,7,8,10,7,7,6,AI-IPA
Student_40947,41946,2,7,8,10,10,9,6,10,7,10,6,7,Cloud
Student_40948,41947,1,8,6,8,10,6,10,7,8,8,9,6,AI-IPA
Student_40949,41948,2,10,9,8,8,8,6,10,8,7,6,8,AI-IPA
Student_40950,41949,2,7,10,10,8,6,6,8,7,8,8,7,AI-IPA
Student_40951,41950,1,6,7,9,9,8,10,10,9,7,6,7,Cyber Security
Student_40952,41951,2,9,6,7,7,9,6,9,6,7,6,8,Cyber Security
Student_40953,41952,2,7,10,9,8,7,9,6,10,9,7,6,Cloud
Student_40954,41953,2,10,6,8,6,10,8,9,8,8,9,10,AI-IPA
Student_40955,41954,1,6,9,7,10,8,6,8,8,10,7,8,AI-IPA
Student_40956,41955,1,10,10,10,10,8,10,10,10,8,10,7,Cyber Security
Student_40957,41956,2,10,8,9,7,10,10,9,7,7,9,9,Cloud
Student_40958,41957,2,8,8,10,9,6,8,8,6,7,9,7,Cloud
Student_40959,41958,2,7,8,8,7,8,10,10,7,8,7,8,AI-IPA
Student_40960,41959,2,7,9,7,6,8,6,9,6,8,8,6,Cyber Security
Student_40961,41960,1,6,9,9,7,6,10,7,7,9,7,8,AI-IPA
Student_40962,41961,2,6,8,9,10,8,10,10,8,10,9,8,AI-IPA
Student_40963,41962,1,10,8,10,6,7,10,6,7,9,6,8,AI-IPA
Student_40964,41963,1,7,7,9,8,8,9,8,6,8,6,6,Cyber Security
Student_40965,41964,2,9,8,9,8,10,10,8,8,6,10,8,Cyber Security
Student_40966,41965,2,7,9,10,8,9,9,7,7,8,7,10,Cloud
Student_40967,41966,1,6,6,7,8,8,8,9,10,6,9,9,AI-IPA
Student_40968,41967,1,9,7,10,8,10,9,10,8,10,10,9,AI-IPA
Student_40969,41968,1,10,8,7,6,6,7,8,6,7,9,7,Cyber Security
Student_40970,41969,2,8,6,9,7,6,10,6,6,7,6,9,Cyber Security
Student_40971,41970,2,6,9,6,10,9,10,9,9,7,9,7,Cloud
Student_40972,41971,2,8,8,10,9,9,6,9,6,8,10,7,Cyber Security
Student_40973,41972,1,6,7,9,8,6,8,8,8,6,6,10,AI-IPA
Student_40974,41973,2,7,9,7,9,6,8,8,8,9,8,6,Cyber Security
Student_40975,41974,2,10,10,6,6,7,7,9,6,6,8,6,AI-IPA
Student_40976,41975,2,8,8,10,7,10,6,10,9,9,8,10,Cloud
Student_40977,41976,1,7,8,7,8,8,6,7,6,7,8,7,AI-IPA
Student_40978,41977,1,6,7,10,9,9,10,6,9,6,6,10,Cyber Security
Student_40979,41978,2,9,10,6,10,6,10,9,6,9,7,7,Cyber Security
Student_40980,41979,2,10,7,9,6,9,10,7,7,9,9,10,Cyber Security
Student_40981,41980,2,10,10,8,7,9,6,6,6,8,7,7,Cloud
Student_40982,41981,2,6,7,8,8,9,6,6,10,6,9,7,Cyber Security
Student_40983,41982,1,10,7,6,6,7,7,8,10,6,7,7,AI-IPA
Student_40984,41983,1,6,10,6,10,7,9,7,10,7,9,9,AI-IPA
Student_40985,41984,2,7,8,10,7,6,10,6,6,9,7,8,Cloud
Student_40986,41985,1,6,9,9,7,6,9,10,8,8,10,7,Cyber Security
Student_40987,41986,1,9,6,9,10,6,8,6,9,6,10,9,Cyber Security
Student_40988,41987,1,7,7,9,10,6,9,8,10,7,10,10,Cyber Security
Student_40989,41988,1,9,6,10,10,6,7,10,8,10,8,10,Cloud
Student_40990,41989,2,6,9,8,9,7,8,6,6,7,6,9,AI-IPA
Student_40991,41990,1,9,8,10,8,6,6,10,7,7,8,8,AI-IPA
Student_40992,41991,2,7,9,6,6,10,7,9,9,6,6,9,AI-IPA
Student_40993,41992,1,10,7,8,9,6,9,8,7,7,8,10,Cyber Security
Student_40994,41993,1,9,6,7,7,7,6,6,9,9,9,10,Cloud
Student_40995,41994,1,7,7,8,7,9,6,10,9,10,8,6,Cloud
Student_40996,41995,1,8,6,10,6,8,7,7,9,10,6,10,Cyber Security
Student_40997,41996,1,7,10,9,6,6,6,6,9,10,9,6,Cloud
Student_40998,41997,2,8,9,7,6,10,10,10,6,9,6,6,AI-IPA
Student_40999,41998,1,7,6,8,10,6,7,7,6,7,9,10,Cloud
Student_41000,41999,2,8,9,8,7,7,10,9,6,9,10,6,Cyber Security
Student_41001,42000,1,7,8,6,6,6,7,9,8,6,9,6,AI-IPA
Student_41002,42001,2,8,7,7,10,8,10,8,6,9,6,7,Cloud
Student_41003,42002,1,6,7,9,8,9,7,6,10,10,8,9,Cyber Security
Student_41004,42003,2,7,8,7,10,9,7,7,7,6,7,8,Cyber Security
Student_41005,42004,1,9,6,8,10,9,7,7,10,9,6,7,Cyber Security
Student_41006,42005,1,7,7,10,10,9,7,10,9,8,6,8,AI-IPA
Student_41007,42006,1,8,8,8,6,8,6,6,6,6,9,8,AI-IPA
Student_41008,42007,1,10,6,7,6,6,6,8,9,7,9,9,AI-IPA
Student_41009,42008,1,8,7,9,10,10,7,7,10,6,6,10,AI-IPA
Student_41010,42009,1,9,7,8,7,10,10,9,9,9,6,7,Cloud
Student_41011,42010,1,8,10,6,10,9,10,9,10,6,7,10,AI-IPA
Student_41012,42011,1,10,10,9,9,9,6,6,6,10,6,6,Cloud
Student_41013,42012,2,7,9,7,8,7,9,10,9,7,7,6,Cloud
Student_41014,42013,1,9,7,10,7,8,9,10,6,9,6,9,AI-IPA
Student_41015,42014,1,8,7,7,8,6,7,8,9,10,9,7,Cloud
Student_41016,42015,2,7,10,7,8,10,7,7,6,6,8,10,Cyber Security
Student_41017,42016,1,9,8,7,9,9,9,7,6,9,9,7,Cloud
Student_41018,42017,2,10,6,8,9,6,9,6,8,6,8,9,Cyber Security
Student_41019,42018,2,8,9,7,8,7,6,9,7,9,9,10,Cloud
Student_41020,42019,1,8,8,10,8,7,10,9,7,10,8,9,Cloud
Student_41021,42020,1,8,7,10,6,6,8,10,9,7,6,7,Cyber Security
Student_41022,42021,2,6,7,6,7,10,7,8,10,9,10,9,Cloud
Student_41023,42022,2,8,8,10,8,6,7,6,6,10,7,7,AI-IPA
Student_41024,42023,2,10,8,10,8,9,8,9,10,7,10,9,Cyber Security
Student_41025,42024,1,10,8,10,9,9,8,10,10,6,10,10,AI-IPA
Student_41026,42025,1,8,9,8,10,6,10,10,10,8,7,7,Cyber Security
Student_41027,42026,2,8,6,8,10,7,7,9,10,8,9,10,AI-IPA
Student_41028,42027,2,6,10,9,7,10,9,8,9,6,9,7,Cloud
Student_41029,42028,1,10,9,10,9,8,10,10,10,7,7,10,Cyber Security
Student_41030,42029,2,6,6,6,7,8,8,7,9,7,9,8,Cyber Security
Student_41031,42030,2,7,6,10,8,8,7,8,9,8,9,8,AI-IPA
Student_41032,42031,1,10,9,6,10,10,6,7,8,8,10,9,AI-IPA
Student_41033,42032,2,9,9,6,9,8,8,8,7,10,10,9,AI-IPA
Student_41034,42033,2,10,9,9,6,8,9,7,6,10,10,7,Cyber Security
Student_41035,42034,1,7,10,10,8,9,9,10,9,10,6,6,Cyber Security
Student_41036,42035,2,8,8,8,7,9,7,7,9,8,10,7,Cloud
Student_41037,42036,2,10,9,6,8,8,10,9,7,7,10,8,AI-IPA
Student_41038,42037,2,9,7,8,10,7,8,6,7,6,10,9,AI-IPA
Student_41039,42038,2,9,9,7,10,10,6,7,8,7,10,7,Cloud
Student_41040,42039,1,10,10,6,7,8,10,10,7,8,8,9,Cyber Security
Student_41041,42040,2,9,7,7,8,7,8,10,6,7,6,10,Cyber Security
Student_41042,42041,2,7,7,8,6,7,6,6,8,7,8,6,Cloud
Student_41043,42042,2,10,8,8,8,7,6,7,7,10,10,6,AI-IPA
Student_41044,42043,2,8,7,6,8,7,10,8,7,6,10,6,Cloud
Student_41045,42044,1,9,9,10,10,8,7,8,8,7,6,9,AI-IPA
Student_41046,42045,2,8,9,7,8,9,6,9,10,6,7,10,AI-IPA
Student_41047,42046,1,9,9,6,8,6,8,6,8,6,10,10,Cyber Security
Student_41048,42047,1,7,10,10,10,8,6,9,9,7,9,6,AI-IPA
Student_41049,42048,1,10,9,10,7,9,9,7,10,7,8,6,AI-IPA
Student_41050,42049,2,6,6,7,6,10,7,10,10,10,10,6,Cyber Security
Student_41051,42050,1,7,8,8,8,9,6,10,8,8,9,9,Cyber Security
Student_41052,42051,1,6,6,7,10,9,9,8,9,10,9,8,Cyber Security
Student_41053,42052,1,7,7,10,9,9,10,7,6,7,9,10,AI-IPA
Student_41054,42053,2,7,8,8,8,7,10,9,10,8,6,9,Cloud
Student_41055,42054,2,7,8,10,6,9,7,7,9,8,10,7,Cyber Security
Student_41056,42055,2,10,10,8,9,8,10,7,7,6,6,10,Cloud
Student_41057,42056,1,8,10,10,6,8,6,10,10,7,9,6,Cyber Security
Student_41058,42057,1,6,10,10,10,10,6,8,6,10,10,10,Cloud
Student_41059,42058,2,7,8,10,7,10,10,9,8,6,10,10,Cyber Security
Student_41060,42059,2,6,8,8,9,9,8,6,8,8,6,6,Cloud
Student_41061,42060,1,8,6,6,10,9,6,6,7,6,7,7,Cyber Security
Student_41062,42061,2,10,6,6,10,7,9,8,8,9,9,9,AI-IPA
Student_41063,42062,1,10,10,6,7,6,7,10,7,9,10,9,Cyber Security
Student_41064,42063,2,8,6,8,6,9,10,9,9,10,7,9,Cyber Security
Student_41065,42064,2,9,8,6,6,9,6,8,6,10,8,10,Cloud
Student_41066,42065,1,8,9,9,10,6,7,10,8,6,10,7,AI-IPA
Student_41067,42066,2,10,9,6,7,6,7,9,6,6,9,10,AI-IPA
Student_41068,42067,2,8,9,9,9,10,8,9,6,9,8,9,Cloud
Student_41069,42068,1,8,9,8,9,6,9,6,7,10,10,9,Cyber Security
Student_41070,42069,2,6,7,8,8,10,8,6,8,6,7,7,Cyber Security
Student_41071,42070,1,7,7,6,10,6,6,6,6,9,9,10,Cyber Security
Student_41072,42071,2,6,6,6,8,9,8,7,10,9,8,10,AI-IPA
Student_41073,42072,2,10,8,9,9,6,6,7,10,10,8,7,Cyber Security
Student_41074,42073,2,8,10,10,9,8,10,10,10,9,9,10,Cyber Security
Student_41075,42074,1,10,8,8,10,6,6,8,10,8,9,7,AI-IPA
Student_41076,42075,2,6,8,8,10,8,6,9,6,7,6,10,Cyber Security
Student_41077,42076,2,7,9,9,8,6,8,7,10,6,7,8,Cloud
Student_41078,42077,2,10,8,8,7,8,8,8,6,9,10,8,Cyber Security
Student_41079,42078,2,10,9,8,7,10,10,9,6,7,8,6,AI-IPA
Student_41080,42079,1,10,8,8,10,9,10,10,7,7,6,7,AI-IPA
Student_41081,42080,1,10,9,6,9,10,10,10,8,8,8,6,AI-IPA
Student_41082,42081,2,8,6,9,8,10,10,6,9,6,9,9,AI-IPA
Student_41083,42082,2,10,6,7,10,6,7,10,10,9,7,9,Cloud
Student_41084,42083,2,10,8,6,10,9,6,9,6,7,7,6,AI-IPA
Student_41085,42084,2,8,6,6,9,10,7,6,7,6,8,7,AI-IPA
Student_41086,42085,2,8,8,9,7,8,9,6,8,9,9,7,AI-IPA
Student_41087,42086,2,9,6,7,7,7,9,9,7,10,8,10,Cyber Security
Student_41088,42087,1,9,6,9,8,10,6,8,9,8,10,6,AI-IPA
Student_41089,42088,1,6,7,10,9,8,9,8,9,6,7,9,AI-IPA
Student_41090,42089,1,10,8,10,6,7,9,6,9,7,6,8,AI-IPA
Student_41091,42090,1,7,6,8,9,8,7,6,9,9,6,9,Cyber Security
Student_41092,42091,2,7,6,9,7,10,7,6,7,6,6,8,Cyber Security
Student_41093,42092,1,9,10,8,7,6,9,9,10,10,8,10,Cloud
Student_41094,42093,1,9,7,6,7,8,6,8,8,8,7,10,Cyber Security
Student_41095,42094,2,7,10,6,7,7,10,6,8,9,10,8,AI-IPA
Student_41096,42095,2,10,6,9,7,10,8,8,9,10,9,6,Cyber Security
Student_41097,42096,1,6,6,8,10,6,6,6,10,10,10,7,Cyber Security
Student_41098,42097,2,9,10,10,10,9,8,10,8,8,10,6,Cyber Security
Student_41099,42098,1,9,8,10,9,8,10,6,9,9,9,9,AI-IPA
Student_41100,42099,2,8,9,6,10,6,7,10,6,7,8,9,AI-IPA
Student_41101,42100,2,9,10,10,9,7,7,10,9,10,6,8,Cloud
Student_41102,42101,1,8,7,8,10,7,6,10,9,7,6,6,Cloud
Student_41103,42102,1,9,9,6,8,8,9,9,9,10,7,7,Cloud
Student_41104,42103,1,8,6,7,7,6,9,8,7,10,9,6,Cyber Security
Student_41105,42104,1,9,7,10,8,8,10,10,9,9,8,7,Cloud
Student_41106,42105,2,7,6,10,10,7,6,8,10,9,9,9,Cloud
Student_41107,42106,2,7,6,7,9,7,10,7,7,6,7,9,Cyber Security
Student_41108,42107,1,7,10,9,10,7,10,7,10,10,6,7,Cyber Security
Student_41109,42108,1,7,10,10,6,6,10,6,10,8,9,6,Cyber Security
Student_41110,42109,2,6,7,9,8,6,10,7,7,8,10,7,Cyber Security
Student_41111,42110,2,7,10,10,8,7,9,10,8,10,7,9,Cloud
Student_41112,42111,1,8,6,9,10,9,7,7,9,9,7,9,Cloud
Student_41113,42112,1,9,7,6,6,9,7,10,10,8,8,9,AI-IPA
Student_41114,42113,1,6,10,8,7,6,10,9,6,9,9,7,AI-IPA
Student_41115,42114,1,8,10,8,8,7,6,6,10,6,9,8,Cyber Security
Student_41116,42115,1,10,8,9,6,6,10,6,10,6,10,7,Cyber Security
Student_41117,42116,2,10,9,7,10,6,10,6,9,9,8,7,Cyber Security
Student_41118,42117,1,7,6,7,8,8,8,9,6,6,8,8,AI-IPA
Student_41119,42118,2,6,7,10,8,8,6,10,9,7,10,6,AI-IPA
Student_41120,42119,1,10,10,9,9,7,6,8,9,8,10,6,Cloud
Student_41121,42120,2,10,6,9,6,7,7,6,10,8,9,8,Cloud
Student_41122,42121,2,7,8,10,6,7,10,9,7,9,9,8,AI-IPA
Student_41123,42122,2,7,7,7,10,7,6,6,6,10,10,6,Cloud
Student_41124,42123,2,8,6,9,10,7,8,7,10,8,6,9,AI-IPA
Student_41125,42124,2,7,10,10,9,9,9,10,6,6,7,8,Cloud
Student_41126,42125,2,6,6,10,9,7,7,8,9,7,6,8,Cloud
Student_41127,42126,2,7,8,6,9,9,9,8,7,7,8,7,Cloud
Student_41128,42127,1,10,9,6,7,9,9,9,10,6,7,8,AI-IPA
Student_41129,42128,1,7,8,9,10,9,6,9,6,6,8,9,Cloud
Student_41130,42129,1,7,7,7,9,9,10,7,6,7,8,7,Cloud
Student_41131,42130,1,9,9,6,9,8,8,7,7,6,6,8,Cyber Security
Student_41132,42131,1,7,9,10,6,10,7,8,6,10,6,6,Cloud
Student_41133,42132,2,6,7,7,6,8,6,9,8,9,7,7,AI-IPA
Student_41134,42133,1,7,6,7,6,9,7,7,7,7,6,6,Cyber Security
Student_41135,42134,2,8,10,10,8,7,9,6,8,7,8,6,Cloud
Student_41136,42135,2,9,6,9,10,7,8,10,9,9,9,9,AI-IPA
Student_41137,42136,1,9,8,10,6,8,9,9,7,10,6,8,Cyber Security
Student_41138,42137,2,6,9,6,6,9,10,9,9,10,10,10,Cyber Security
Student_41139,42138,1,10,8,6,6,8,6,8,6,9,8,9,AI-IPA
Student_41140,42139,2,10,6,7,7,8,10,8,10,8,6,7,Cloud
Student_41141,42140,2,10,6,10,7,7,10,9,7,9,10,8,AI-IPA
Student_41142,42141,1,10,8,6,10,6,9,7,6,9,8,8,Cyber Security
Student_41143,42142,1,10,9,9,6,10,7,7,7,7,7,9,Cyber Security
Student_41144,42143,1,9,6,7,7,7,10,8,7,7,6,10,Cyber Security
Student_41145,42144,1,9,10,9,7,10,9,7,7,7,7,10,AI-IPA
Student_41146,42145,2,8,8,6,10,7,8,9,8,9,7,9,AI-IPA
Student_41147,42146,2,9,9,8,8,9,8,8,10,9,6,8,Cloud
Student_41148,42147,1,10,7,8,9,9,7,9,9,8,6,10,Cyber Security
Student_41149,42148,2,9,6,8,9,9,6,9,10,9,10,9,Cyber Security
Student_41150,42149,2,7,9,9,9,8,8,7,8,9,10,7,Cyber Security
Student_41151,42150,1,6,8,6,9,9,10,7,9,6,8,10,Cloud
Student_41152,42151,1,6,7,7,10,9,7,7,9,10,8,7,Cyber Security
Student_41153,42152,2,9,7,8,10,10,9,7,9,6,9,9,Cloud
Student_41154,42153,2,10,7,7,8,6,7,7,6,7,6,9,AI-IPA
Student_41155,42154,2,7,6,9,8,9,6,6,7,10,10,9,Cyber Security
Student_41156,42155,1,9,6,9,10,8,6,7,6,6,6,7,Cyber Security
Student_41157,42156,1,7,7,7,6,10,6,6,9,6,9,8,Cyber Security
Student_41158,42157,2,8,10,7,8,10,9,7,9,8,9,9,Cloud
Student_41159,42158,2,10,8,7,9,8,7,9,6,7,8,8,Cyber Security
Student_41160,42159,1,6,10,9,7,8,6,7,9,10,10,6,Cloud
Student_41161,42160,2,6,6,8,9,6,10,9,7,6,7,8,Cloud
Student_41162,42161,1,7,7,6,8,10,7,9,10,8,9,10,Cyber Security
Student_41163,42162,2,10,7,10,9,9,9,9,10,10,9,6,Cloud
Student_41164,42163,1,10,8,10,7,8,9,7,7,6,9,8,AI-IPA
Student_41165,42164,1,8,6,9,6,6,9,8,10,9,9,6,Cloud
Student_41166,42165,2,6,7,9,7,10,10,6,6,10,8,8,AI-IPA
Student_41167,42166,1,8,6,7,9,7,10,8,9,10,7,6,AI-IPA
Student_41168,42167,1,8,9,7,8,9,6,7,7,8,6,7,Cyber Security
Student_41169,42168,2,8,7,6,6,10,7,6,9,7,6,6,Cyber Security
Student_41170,42169,1,8,10,8,6,7,6,8,8,6,6,10,Cyber Security
Student_41171,42170,2,6,10,9,10,10,6,7,9,10,6,6,Cyber Security
Student_41172,42171,2,9,8,10,6,7,7,10,6,7,7,8,Cloud
Student_41173,42172,2,7,8,10,9,6,7,9,6,8,6,7,Cloud
Student_41174,42173,2,10,8,10,7,10,7,6,8,6,7,10,Cloud
Student_41175,42174,1,9,6,9,8,6,8,7,7,7,6,8,Cyber Security
Student_41176,42175,2,10,6,10,8,10,10,10,8,7,8,6,Cyber Security
Student_41177,42176,2,8,7,7,6,8,9,9,6,7,9,9,Cyber Security
Student_41178,42177,1,7,8,8,9,8,8,7,7,10,10,9,Cloud
Student_41179,42178,1,8,9,6,7,10,9,8,7,9,6,7,Cloud
Student_41180,42179,2,6,7,10,6,10,9,8,7,9,10,7,AI-IPA
Student_41181,42180,2,7,9,8,8,8,10,10,8,10,6,7,Cyber Security
Student_41182,42181,1,8,6,6,8,7,6,10,10,10,9,9,AI-IPA
Student_41183,42182,2,8,10,7,8,6,10,7,9,8,8,9,Cyber Security
Student_41184,42183,1,8,7,9,9,10,10,7,7,8,10,6,Cloud
Student_41185,42184,2,10,8,9,10,6,10,7,8,10,7,6,AI-IPA
Student_41186,42185,2,8,9,9,10,8,6,9,8,6,6,7,AI-IPA
Student_41187,42186,1,9,9,9,9,9,8,10,8,7,6,8,Cyber Security
Student_41188,42187,2,7,7,10,6,9,8,6,6,7,9,6,Cloud
Student_41189,42188,2,7,6,8,6,8,9,8,8,10,10,9,Cyber Security
Student_41190,42189,2,7,8,8,6,6,8,10,10,10,8,7,AI-IPA
Student_41191,42190,1,7,6,9,8,10,9,10,8,10,8,10,Cloud
Student_41192,42191,1,8,6,7,10,10,7,7,7,6,6,7,Cloud
Student_41193,42192,2,9,10,10,6,7,9,10,7,6,9,6,AI-IPA
Student_41194,42193,2,10,10,7,6,9,8,6,9,8,8,6,AI-IPA
Student_41195,42194,1,7,7,8,9,8,7,9,7,7,9,6,Cloud
Student_41196,42195,2,9,9,9,7,6,7,7,8,7,9,6,Cyber Security
Student_41197,42196,2,6,8,9,10,9,6,6,8,6,10,8,Cyber Security
Student_41198,42197,2,10,7,9,6,7,7,6,10,8,9,6,Cloud
